cell_id,avg_charge_time_2_6,c1,c2,charge_time_min,dq_kurt,dq_mean,dq_min,dq_skew,dq_var,fade_intercept_2_h,fade_intercept_last10,fade_slope_2_h,fade_slope_last10,ir_cycle2,ir_diff_h_2,ir_min_2_h,q1_pct,qd_cycle2,qd_max_minus_2,rate_w1,rate_w2,rate_w3,rate_w4,temp_integral_2_h
MATR_b3c33,23.082952666666824,5.0,4.0,9.99,0.2929620617782787,-2.0787197553850256,-1.688220115164594,-0.4150584122951271,-4.370334477928777,1.0629072061962483,1.0675249036363592,-1.455280519481752e-05,-6.678181818177531e-05,0.015512635,-0.000139428,0.015279103,67.0,1.0607876,0.0021287999999999,5.0,5.0,5.0,4.301075268817205,143542.44800299124
MATR_b3c34,23.097622666666627,5.3,4.0,10.013207547169811,0.2658444505675185,-2.013583148760803,-1.6625135331486118,-0.7785817285095807,-4.292925209065616,1.0644304621212124,1.0688975236363587,-2.3210606060614976e-05,-7.39618181817696e-05,0.015394062,-2.5795999999999805e-05,0.015220164,54.0,1.0620755,0.0022025999999999,5.3,5.3,4.829157175398633,4.0,155526.06336638867
MATR_b3c35,23.211519999999872,5.6,4.6,9.99223602484472,0.2688510608928925,-1.99607652449754,-1.6298189359012951,-0.5293831400011936,-4.2179582604266335,1.0655695345817358,1.0687376266666635,-2.1024583797160808e-05,-5.586666666663502e-05,0.015479395,-6.126799999999974e-05,0.015308049,19.0,1.0637906,0.0016392,5.5397849462365585,4.6,4.6,4.6,155655.28501980065
MATR_b3c36,22.859169000000016,5.6,4.3,9.996677740863788,0.2751357664440014,-1.9899210289776108,-1.6310479020412123,-0.6592810485636655,-4.2364363423812925,1.060594248507524,1.0630081921212085,-2.4097940630799725e-05,-5.309939393935663e-05,0.015275053,-8.211600000000013e-05,0.015083324,36.0,1.0580546,0.0025501999999999,5.6,5.280701754385965,4.3,4.3,155946.32811307994
MATR_b3c38,23.46247199999998,5.0,4.0,9.99,0.2570273281870315,-2.0339405986762005,-1.685489360647539,-1.2273181130355884,-4.3369111961629585,1.0725265262226342,1.076997089090905,-1.0481262832407268e-05,-5.983454545450549e-05,0.015961975,-8.529100000000123e-05,0.015742945,67.0,1.0708532,0.0018034,5.0,5.0,5.0,4.301075268817205,152355.4296203165
MATR_b3c39,22.330882999999933,5.3,4.0,10.013207547169811,0.2857417210775023,-2.183344742753176,-1.7549525504006684,-0.5182517714318027,-4.443889422840321,1.0510755727037722,1.0530475090909086,-9.259654916513469e-06,-3.5354545454537705e-05,0.015716039,-0.000141355,0.015480768,54.0,1.048004,0.0035066000000001,5.3,5.3,4.829157175398633,4.0,142250.6080309721
MATR_b3c40,24.35135699999999,5.6,4.6,9.99223602484472,0.2893096676073612,-2.039475718791138,-1.6559691604927245,-0.4803817524782976,-4.309194309040586,1.0635698260647288,1.0664583575757522,-1.0695658627093853e-05,-4.689212121206701e-05,0.015549388,-0.000213625,0.015254971,19.0,1.0598956,0.0039379000000001,5.5397849462365585,4.6,4.6,4.6,158053.57279535022
MATR_b3c41,23.28513233333336,5.6,4.3,9.996677740863788,0.2793355621807205,-1.9955949120263112,-1.6093798858129102,-0.511635760694756,-4.19891801878121,1.0540442700404042,1.0589847321212116,7.17339393938587e-06,-4.9379393939386784e-05,0.018510165,-0.000141841,0.017006677,36.0,1.0514336,0.0034502,5.6,5.280701754385965,4.3,4.3,149592.43604356513
MATR_b3c44,24.683900333333295,5.3,4.0,10.013207547169811,0.2476697331786441,-1.945624176529196,-1.5862890487767685,-0.6658749291273645,-4.132694062611438,1.0732367177744793,1.0743238842424243,2.2114359925745224e-06,-1.4478787878786504e-05,0.015682839,-6.718900000000048e-05,0.01551657,54.0,1.0703323,0.0035726,5.3,5.3,4.829157175398633,4.0,154930.78044085935
MATR_b3c45,25.117228000000033,4.8,4.8,10.000000000000002,0.2618416238045251,-2.135154463675407,-1.7724674040085644,-0.4941221058325582,-4.504913442475616,1.0715626858058134,1.0719169587878772,-1.6194483611705553e-06,-9.226060606043356e-06,0.015711647,-5.0943999999997214e-05,0.015557319,80.0,1.0701143,0.0020303999999999,4.8,4.8,4.8,4.8,152631.57321649083
